dataset,sra_accession,geo_series,status,timestamp,elapsed_sec,bytes_downloaded,fastq_files,failure_count,error
GSE80672,SRR3440596,GSE80672,completed,2026-04-26T10:30:01.475830Z,4147.0,3146657616,"['SRR3440596_1.fastq', 'SRR3440596_2.fastq']",0,
GSE80672,SRR3440591,GSE80672,completed,2026-04-26T10:34:39.927215Z,5143.2,3611993760,"['SRR3440591_1.fastq', 'SRR3440591_2.fastq']",0,
GSE80672,SRR3440597,GSE80672,completed,2026-04-26T10:41:23.493538Z,4560.34,4104605088,"['SRR3440597_1.fastq', 'SRR3440597_2.fastq']",0,
GSE80672,SRR3440592,GSE80672,completed,2026-04-26T10:49:25.671002Z,5946.7,4967787352,"['SRR3440592_1.fastq', 'SRR3440592_2.fastq']",0,
GSE80672,SRR3440602,GSE80672,completed,2026-04-26T11:21:46.037034Z,1942.95,1540037376,"['SRR3440602_1.fastq', 'SRR3440602_2.fastq']",0,
GSE80672,SRR3440599,GSE80672,completed,2026-04-26T12:43:23.336632Z,7579.23,4624458440,"['SRR3440599_1.fastq', 'SRR3440599_2.fastq']",0,
GSE80672,SRR3440600,GSE80672,completed,2026-04-26T16:34:15.199111Z,21008.88,4803799544,"['SRR3440600_1.fastq', 'SRR3440600_2.fastq']",0,
GSE80672,SRR3440603,GSE80672,completed,2026-04-26T16:34:56.224279Z,20583.82,4602604504,"['SRR3440603_1.fastq', 'SRR3440603_2.fastq']",0,
GSE80672,SRR3440604,GSE80672,completed,2026-04-26T16:41:11.045361Z,5643.36,4994900264,"['SRR3440604_1.fastq', 'SRR3440604_2.fastq']",0,
GSE80672,SRR3440611,GSE80672,completed,2026-04-26T17:27:14.842168Z,5223.55,5201360776,"['SRR3440611_1.fastq', 'SRR3440611_2.fastq']",0,
GSE80672,SRR3440612,GSE80672,completed,2026-04-26T18:22:15.305584Z,3299.09,6266595736,"['SRR3440612_1.fastq', 'SRR3440612_2.fastq']",0,
GSE80672,SRR3440617,GSE80672,completed,2026-04-26T19:19:50.867174Z,2914.39,2095236984,"['SRR3440617_1.fastq', 'SRR3440617_2.fastq']",0,
GSE80672,SRR3440615,GSE80672,completed,2026-04-26T19:50:42.648583Z,5016.71,5078484760,"['SRR3440615_1.fastq', 'SRR3440615_2.fastq']",0,
GSE80672,SRR3440618,GSE80672,completed,2026-04-26T19:53:08.498455Z,4761.35,4961352600,"['SRR3440618_1.fastq', 'SRR3440618_2.fastq']",0,
GSE80672,SRR3440613,GSE80672,completed,2026-04-26T20:00:04.836743Z,5867.74,5786404920,"['SRR3440613_1.fastq', 'SRR3440613_2.fastq']",0,
GSE80672,SRR3440616,GSE80672,completed,2026-04-26T20:10:43.780062Z,6053.17,6417484824,"['SRR3440616_1.fastq', 'SRR3440616_2.fastq']",0,
GSE80672,SRR3440620,GSE80672,completed,2026-04-26T20:17:30.491909Z,5746.41,5019541912,"['SRR3440620_1.fastq', 'SRR3440620_2.fastq']",0,
GSE80672,SRR3440614,GSE80672,completed,2026-04-26T20:23:09.503975Z,7056.36,8125917048,"['SRR3440614_1.fastq', 'SRR3440614_2.fastq']",0,
GSE80672,SRR3440619,GSE80672,completed,2026-04-26T20:41:27.195495Z,7389.55,6709281896,"['SRR3440619_1.fastq', 'SRR3440619_2.fastq']",0,
GSE80672,SRR3440621,GSE80672,completed,2026-04-26T20:47:55.445299Z,7289.86,7552275704,"['SRR3440621_1.fastq', 'SRR3440621_2.fastq']",0,
GSE80672,SRR3440622,GSE80672,completed,2026-04-26T21:17:12.594532Z,1754.86,1546569576,"['SRR3440622_1.fastq', 'SRR3440622_2.fastq']",0,
GSE80672,SRR3440623,GSE80672,completed,2026-04-26T22:14:12.173742Z,4943.76,4856920584,"['SRR3440623_1.fastq', 'SRR3440623_2.fastq']",0,
GSE80672,SRR3440629,GSE80672,completed,2026-04-26T22:31:00.261337Z,3545.22,3486087600,"['SRR3440629_1.fastq', 'SRR3440629_2.fastq']",0,
GSE80672,SRR3440624,GSE80672,completed,2026-04-26T22:34:37.562876Z,5687.08,5256152680,"['SRR3440624_1.fastq', 'SRR3440624_2.fastq']",0,
GSE80672,SRR3440628,GSE80672,completed,2026-04-26T22:46:28.863611Z,4630.23,4205348712,"['SRR3440628_1.fastq', 'SRR3440628_2.fastq']",0,
GSE80672,SRR3440627,GSE80672,completed,2026-04-26T22:52:49.507675Z,5248.36,4858500040,"['SRR3440627_1.fastq', 'SRR3440627_2.fastq']",0,
GSE80672,SRR3440630,GSE80672,completed,2026-04-26T22:53:02.710659Z,4726.16,4184230440,"['SRR3440630_1.fastq', 'SRR3440630_2.fastq']",0,
GSE80672,SRR3440625,GSE80672,completed,2026-04-26T23:11:36.964864Z,6704.74,6894890248,"['SRR3440625_1.fastq', 'SRR3440625_2.fastq']",0,
GSE80672,SRR3440631,GSE80672,completed,2026-04-26T23:22:46.829375Z,6420.78,6407311160,"['SRR3440631_1.fastq', 'SRR3440631_2.fastq']",0,
GSE80672,SRR3440637,GSE80672,completed,2026-04-27T01:02:56.238323Z,4100.05,3637778736,"['SRR3440637_1.fastq', 'SRR3440637_2.fastq']",0,
GSE80672,SRR3440632,GSE80672,completed,2026-04-27T01:03:27.883299Z,6039.09,5442960472,"['SRR3440632_1.fastq', 'SRR3440632_2.fastq']",0,
GSE80672,SRR3440635,GSE80672,completed,2026-04-27T01:09:56.035367Z,5219.41,4404250440,"['SRR3440635_1.fastq', 'SRR3440635_2.fastq']",0,
GSE80672,SRR3440634,GSE80672,completed,2026-04-27T01:38:27.996298Z,7560.35,6026913752,"['SRR3440634_1.fastq', 'SRR3440634_2.fastq']",0,
GSE80672,SRR3440636,GSE80672,completed,2026-04-27T01:54:05.401220Z,7587.78,6490074840,"['SRR3440636_1.fastq', 'SRR3440636_2.fastq']",0,
GSE80672,SRR3440639,GSE80672,completed,2026-04-27T01:56:02.748803Z,6089.67,5390712680,"['SRR3440639_1.fastq', 'SRR3440639_2.fastq']",0,
GSE80672,SRR3440638,GSE80672,completed,2026-04-27T01:56:28.337236Z,6310.73,5725418152,"['SRR3440638_1.fastq', 'SRR3440638_2.fastq']",0,
GSE80672,SRR3440645,GSE80672,completed,2026-04-27T03:45:18.713548Z,5280.79,4369697952,"['SRR3440645_1.fastq', 'SRR3440645_2.fastq']",0,
GSE80672,SRR3440667,GSE80672,completed,2026-04-27T06:55:49.696906Z,6164.21,5091460984,"['SRR3440667_1.fastq', 'SRR3440667_2.fastq']",0,
GSE80672,SRR3440669,GSE80672,completed,2026-04-27T07:25:20.468274Z,4076.44,7372586600,"['SRR3440669_1.fastq', 'SRR3440669_2.fastq']",0,
GSE80672,SRR3440687,GSE80672,completed,2026-04-27T09:37:15.484287Z,4678.79,3991979928,"['SRR3440687_1.fastq', 'SRR3440687_2.fastq']",0,
GSE80672,SRR3440688,GSE80672,completed,2026-04-27T09:54:59.697628Z,5459.65,4826990264,"['SRR3440688_1.fastq', 'SRR3440688_2.fastq']",0,
GSE80672,SRR3440686,GSE80672,completed,2026-04-27T10:46:52.397526Z,9030.12,9088806600,"['SRR3440686_1.fastq', 'SRR3440686_2.fastq']",0,
GSE80672,SRR3440702,GSE80672,completed,2026-04-27T11:13:03.002009Z,1221.32,925601544,"['SRR3440702_1.fastq', 'SRR3440702_2.fastq']",0,
GSE80672,SRR3440696,GSE80672,completed,2026-04-27T11:33:24.873517Z,5685.69,4927047224,"['SRR3440696_1.fastq', 'SRR3440696_2.fastq']",0,
GSE80672,SRR3440698,GSE80672,completed,2026-04-27T11:48:10.787247Z,6290.99,5492896616,"['SRR3440698_1.fastq', 'SRR3440698_2.fastq']",0,
GSE80672,SRR3440700,GSE80672,completed,2026-04-27T12:52:48.768983Z,7994.24,4669717464,"['SRR3440700_1.fastq', 'SRR3440700_2.fastq']",0,
GSE80672,SRR3440703,GSE80672,completed,2026-04-27T16:31:34.282243Z,5903.0,4413729768,"['SRR3440703_1.fastq', 'SRR3440703_2.fastq']",0,
GSE80672,SRR3440701,GSE80672,completed,2026-04-27T16:40:47.312761Z,6097.75,6280721752,"['SRR3440701_1.fastq', 'SRR3440701_2.fastq']",0,
GSE80672,SRR3440716,GSE80672,completed,2026-04-27T18:02:50.307924Z,3934.04,4669528152,"['SRR3440716_1.fastq', 'SRR3440716_2.fastq']",0,
GSE80672,SRR3440717,GSE80672,completed,2026-04-27T18:04:30.662747Z,3953.47,5130704248,"['SRR3440717_1.fastq', 'SRR3440717_2.fastq']",0,
GSE80672,SRR3440713,GSE80672,completed,2026-04-27T18:17:13.072299Z,5572.32,6286690648,"['SRR3440713_1.fastq', 'SRR3440713_2.fastq']",0,
GSE80672,SRR3440715,GSE80672,completed,2026-04-27T18:21:07.115819Z,5135.64,5708702088,"['SRR3440715_1.fastq', 'SRR3440715_2.fastq']",0,
GSE80672,SRR3440718,GSE80672,completed,2026-04-27T18:23:21.678244Z,4770.4,5436576296,"['SRR3440718_1.fastq', 'SRR3440718_2.fastq']",0,
GSE80672,SRR3440729,GSE80672,completed,2026-04-27T20:27:51.987551Z,4195.51,6139926520,"['SRR3440729_1.fastq', 'SRR3440729_2.fastq']",0,
GSE80672,SRR3440728,GSE80672,completed,2026-04-27T20:29:06.479917Z,4459.19,6236702072,"['SRR3440728_1.fastq', 'SRR3440728_2.fastq']",0,
GSE80672,SRR3440721,GSE80672,completed,2026-04-27T20:34:01.349009Z,7679.02,9009359592,"['SRR3440721_1.fastq', 'SRR3440721_2.fastq']",0,
GSE80672,SRR3440724,GSE80672,completed,2026-04-27T20:41:51.609037Z,6722.09,8459322392,"['SRR3440724_1.fastq', 'SRR3440724_2.fastq']",0,
GSE80672,SRR3440731,GSE80672,completed,2026-04-27T21:32:42.182806Z,6475.29,9035156136,"['SRR3440731_1.fastq', 'SRR3440731_2.fastq']",0,
GSE80672,SRR3440733,GSE80672,completed,2026-04-27T22:33:06.691594Z,7274.08,9538651816,"['SRR3440733_1.fastq', 'SRR3440733_2.fastq']",0,
GSE80672,SRR3440732,GSE80672,completed,2026-04-27T22:38:16.086045Z,7863.18,10685961416,"['SRR3440732_1.fastq', 'SRR3440732_2.fastq']",0,
GSE80672,SRR3440737,GSE80672,completed,2026-04-27T22:38:27.319884Z,6199.46,8861542648,"['SRR3440737_1.fastq', 'SRR3440737_2.fastq']",0,
GSE80672,SRR3440738,GSE80672,completed,2026-04-27T22:50:53.520854Z,6808.02,8859905656,"['SRR3440738_1.fastq', 'SRR3440738_2.fastq']",0,
GSE80672,SRR3440739,GSE80672,completed,2026-04-28T00:48:35.442975Z,3982.79,10387601528,"['SRR3440739_1.fastq', 'SRR3440739_2.fastq']",0,
GSE80672,SRR3440740,GSE80672,completed,2026-04-28T00:50:59.604797Z,6576.41,9171574456,"['SRR3440740_1.fastq', 'SRR3440740_2.fastq']",0,
GSE80672,SRR3440742,GSE80672,completed,2026-04-28T01:32:51.776866Z,6448.98,8565570968,"['SRR3440742_1.fastq', 'SRR3440742_2.fastq']",0,
GSE80672,SRR3440743,GSE80672,completed,2026-04-28T01:40:50.398734Z,6828.59,9256261880,"['SRR3440743_1.fastq', 'SRR3440743_2.fastq']",0,
GSE80672,SRR3440748,GSE80672,completed,2026-04-28T02:01:12.322512Z,171.69,279770168,"['SRR3440748_1.fastq', 'SRR3440748_2.fastq']",0,
GSE80672,SRR3440750,GSE80672,completed,2026-04-28T03:15:40.969947Z,4507.26,4981780664,"['SRR3440750_1.fastq', 'SRR3440750_2.fastq']",0,
GSE80672,SRR3440745,GSE80672,completed,2026-04-28T03:35:38.949723Z,6267.82,7601843896,"['SRR3440745_1.fastq', 'SRR3440745_2.fastq']",0,
GSE80672,SRR3440744,GSE80672,completed,2026-04-28T03:38:17.602600Z,7044.43,8191862584,"['SRR3440744_1.fastq', 'SRR3440744_2.fastq']",0,
GSE80672,SRR3440752,GSE80672,completed,2026-04-28T03:45:19.748703Z,6001.09,7275701080,"['SRR3440752_1.fastq', 'SRR3440752_2.fastq']",0,
GSE80672,SRR3440746,GSE80672,completed,2026-04-28T03:54:55.383378Z,7268.15,8847430088,"['SRR3440746_1.fastq', 'SRR3440746_2.fastq']",0,
GSE80672,SRR3440753,GSE80672,completed,2026-04-28T05:35:18.720833Z,6596.97,7833985416,"['SRR3440753_1.fastq', 'SRR3440753_2.fastq']",0,
GSE80672,SRR3440754,GSE80672,completed,2026-04-28T05:37:49.852219Z,6090.5,6872662792,"['SRR3440754_1.fastq', 'SRR3440754_2.fastq']",0,
GSE80672,SRR3440755,GSE80672,completed,2026-04-28T05:56:37.596855Z,6901.72,7409645352,"['SRR3440755_1.fastq', 'SRR3440755_2.fastq']",0,
GSE80672,SRR3440760,GSE80672,completed,2026-04-28T06:26:09.733083Z,4223.36,5230923608,"['SRR3440760_1.fastq', 'SRR3440760_2.fastq']",0,
GSE80672,SRR3440759,GSE80672,completed,2026-04-28T06:37:57.761658Z,4065.94,9826926200,"['SRR3440759_1.fastq', 'SRR3440759_2.fastq']",0,
GSE80672,SRR3440761,GSE80672,completed,2026-04-28T06:46:12.955935Z,5225.79,6420705448,"['SRR3440761_1.fastq', 'SRR3440761_2.fastq']",0,
GSE80672,SRR3440766,GSE80672,completed,2026-04-28T09:00:18.463353Z,5499.06,7881453544,"['SRR3440766_1.fastq', 'SRR3440766_2.fastq']",0,
GSE80672,SRR3440764,GSE80672,completed,2026-04-28T09:04:27.964083Z,6429.8,8567944792,"['SRR3440764_1.fastq', 'SRR3440764_2.fastq']",0,
GSE80672,SRR3440768,GSE80672,completed,2026-04-28T09:41:47.284421Z,6955.31,9887622968,"['SRR3440768_1.fastq', 'SRR3440768_2.fastq']",0,
GSE80672,SRR3440770,GSE80672,completed,2026-04-28T09:46:32.795154Z,6985.59,9164846920,"['SRR3440770_1.fastq', 'SRR3440770_2.fastq']",0,
GSE80672,SRR3440767,GSE80672,completed,2026-04-28T09:51:34.905422Z,7629.48,10980368952,"['SRR3440767_1.fastq', 'SRR3440767_2.fastq']",0,
GSE80672,SRR3440773,GSE80672,completed,2026-04-28T10:45:36.640116Z,6485.81,8711701736,"['SRR3440773_1.fastq', 'SRR3440773_2.fastq']",0,
GSE80672,SRR3440774,GSE80672,completed,2026-04-28T11:03:40.682575Z,7300.22,10154402552,"['SRR3440774_1.fastq', 'SRR3440774_2.fastq']",0,
GSE80672,SRR3440807,GSE80672,completed,2026-04-28T16:57:18.063719Z,346.01,285031480,"['SRR3440807_1.fastq', 'SRR3440807_2.fastq']",0,
GSE80672,SRR3440809,GSE80672,completed,2026-04-28T17:44:43.989248Z,3685.6,4222945752,"['SRR3440809_1.fastq', 'SRR3440809_2.fastq']",0,
GSE80672,SRR3440812,GSE80672,completed,2026-04-28T17:46:47.253011Z,2625.21,3232725792,"['SRR3440812_1.fastq', 'SRR3440812_2.fastq']",0,
GSE80672,SRR3440813,GSE80672,completed,2026-04-28T18:28:15.208392Z,4945.77,7083522952,"['SRR3440813_1.fastq', 'SRR3440813_2.fastq']",0,
GSE80672,SRR3440810,GSE80672,completed,2026-04-28T18:33:22.078339Z,5993.67,7367944280,"['SRR3440810_1.fastq', 'SRR3440810_2.fastq']",0,
GSE80672,SRR3440814,GSE80672,completed,2026-04-28T18:37:30.001874Z,5047.71,7190916680,"['SRR3440814_1.fastq', 'SRR3440814_2.fastq']",0,
GSE80672,SRR3440815,GSE80672,completed,2026-04-28T18:52:03.924014Z,5682.17,7534115208,"['SRR3440815_1.fastq', 'SRR3440815_2.fastq']",0,
GSE80672,SRR3440816,GSE80672,completed,2026-04-28T19:29:11.672673Z,7522.91,10173833944,"['SRR3440816_1.fastq', 'SRR3440816_2.fastq']",0,
GSE80672,SRR3440818,GSE80672,completed,2026-04-28T21:01:51.921173Z,5470.97,6791407112,"['SRR3440818_1.fastq', 'SRR3440818_2.fastq']",0,
GSE80672,SRR3440820,GSE80672,completed,2026-04-28T21:07:06.946554Z,3508.71,4531182144,"['SRR3440820_1.fastq', 'SRR3440820_2.fastq']",0,
GSE80672,SRR3440819,GSE80672,completed,2026-04-28T21:24:02.487029Z,4726.48,6348986824,"['SRR3440819_1.fastq', 'SRR3440819_2.fastq']",0,
GSE80672,SRR3440821,GSE80672,completed,2026-04-28T22:03:00.178318Z,3352.12,4484249712,"['SRR3440821_1.fastq', 'SRR3440821_2.fastq']",0,
GSE80672,SRR3440822,GSE80672,completed,2026-04-28T23:22:20.651695Z,7016.97,9680308696,"['SRR3440822_1.fastq', 'SRR3440822_2.fastq']",0,
GSE80672,SRR3440824,GSE80672,completed,2026-04-28T23:56:27.792012Z,6497.43,9056386920,"['SRR3440824_1.fastq', 'SRR3440824_2.fastq']",0,
GSE80672,SRR3440826,GSE80672,completed,2026-04-29T00:11:09.936358Z,151.78,230052024,"['SRR3440826_1.fastq', 'SRR3440826_2.fastq']",0,
GSE80672,SRR3440833,GSE80672,completed,2026-04-29T01:40:02.659523Z,3691.01,5751465720,"['SRR3440833_1.fastq', 'SRR3440833_2.fastq']",0,
GSE80672,SRR3440828,GSE80672,completed,2026-04-29T01:46:26.187094Z,4836.86,7111659448,"['SRR3440828_1.fastq', 'SRR3440828_2.fastq']",0,
GSE80672,SRR3440830,GSE80672,completed,2026-04-29T02:08:32.856788Z,5727.92,6364141064,"['SRR3440830_1.fastq', 'SRR3440830_2.fastq']",0,
GSE80672,SRR3440831,GSE80672,completed,2026-04-29T02:28:53.444907Z,6867.43,6874860760,"['SRR3440831_1.fastq', 'SRR3440831_2.fastq']",0,
GSE80672,SRR3440835,GSE80672,completed,2026-04-29T02:42:59.662102Z,7204.18,5900973944,"['SRR3440835_1.fastq', 'SRR3440835_2.fastq']",0,
GSE80672,SRR3440829,GSE80672,completed,2026-04-29T05:38:22.542538Z,13579.9,8099317784,"['SRR3440829_1.fastq', 'SRR3440829_2.fastq']",0,
GSE80672,SRR3440834,GSE80672,completed,2026-04-29T06:32:05.486266Z,21072.38,8649724328,"['SRR3440834_1.fastq', 'SRR3440834_2.fastq']",0,
GSE80672,SRR3440832,GSE80672,completed,2026-04-29T07:01:33.287553Z,4988.39,11793468632,"['SRR3440832_1.fastq', 'SRR3440832_2.fastq']",0,
GSE80672,SRR3440842,GSE80672,completed,2026-04-29T07:51:17.953459Z,3628.64,4945035576,"['SRR3440842_1.fastq', 'SRR3440842_2.fastq']",0,
GSE80672,SRR3440840,GSE80672,completed,2026-04-29T07:54:50.571781Z,4645.5,6714807672,"['SRR3440840_1.fastq', 'SRR3440840_2.fastq']",0,
GSE80672,SRR3440841,GSE80672,completed,2026-04-29T08:02:22.900776Z,4986.18,7158710904,"['SRR3440841_1.fastq', 'SRR3440841_2.fastq']",0,
GSE80672,SRR3440843,GSE80672,completed,2026-04-29T08:08:06.681358Z,3434.02,4978968824,"['SRR3440843_1.fastq', 'SRR3440843_2.fastq']",0,
GSE80672,SRR3440844,GSE80672,completed,2026-04-29T09:18:35.373444Z,7562.28,10151969800,"['SRR3440844_1.fastq', 'SRR3440844_2.fastq']",0,
GSE80672,SRR3440849,GSE80672,completed,2026-04-29T10:37:50.631800Z,3519.12,5867061112,"['SRR3440849_1.fastq', 'SRR3440849_2.fastq']",0,
GSE80672,SRR3440850,GSE80672,completed,2026-04-29T10:47:45.842794Z,3738.5,5564899672,"['SRR3440850_1.fastq', 'SRR3440850_2.fastq']",0,
GSE80672,SRR3440848,GSE80672,completed,2026-04-29T10:49:07.073737Z,4395.39,5779186936,"['SRR3440848_1.fastq', 'SRR3440848_2.fastq']",0,
GSE80672,SRR3440852,GSE80672,completed,2026-04-29T16:43:28.831838Z,24405.74,6995177816,"['SRR3440852_1.fastq', 'SRR3440852_2.fastq']",0,
GSE80672,SRR3440851,GSE80672,completed,2026-04-29T16:57:09.810879Z,5822.1,9702774184,"['SRR3440851_1.fastq', 'SRR3440851_2.fastq']",0,
GSE80672,SRR3440855,GSE80672,completed,2026-04-29T18:00:40.357435Z,3649.63,5282272632,"['SRR3440855_1.fastq', 'SRR3440855_2.fastq']",0,
GSE80672,SRR3440856,GSE80672,completed,2026-04-29T18:09:22.740925Z,4054.75,5984813640,"['SRR3440856_1.fastq', 'SRR3440856_2.fastq']",0,
GSE80672,SRR3440859,GSE80672,completed,2026-04-29T18:20:16.945869Z,4108.35,5936164168,"['SRR3440859_1.fastq', 'SRR3440859_2.fastq']",0,
GSE80672,SRR3440857,GSE80672,completed,2026-04-29T18:22:51.482382Z,4660.07,5763511160,"['SRR3440857_1.fastq', 'SRR3440857_2.fastq']",0,
GSE80672,SRR3440858,GSE80672,completed,2026-04-29T18:24:14.463227Z,4622.97,6168692200,"['SRR3440858_1.fastq', 'SRR3440858_2.fastq']",0,
GSE80672,SRR3440853,GSE80672,completed,2026-04-29T18:28:17.872920Z,6287.13,8167165720,"['SRR3440853_1.fastq', 'SRR3440853_2.fastq']",0,
GSE80672,SRR3440863,GSE80672,completed,2026-04-29T18:36:41.409826Z,183.9,217254904,"['SRR3440863_1.fastq', 'SRR3440863_2.fastq']",0,
GSE80672,SRR3440847,GSE80672,completed,2026-04-29T18:47:31.638772Z,15103.38,12353467912,"['SRR3440847_1.fastq', 'SRR3440847_2.fastq']",0,
GSE80672,SRR3440861,GSE80672,completed,2026-04-29T20:00:19.646159Z,5683.55,8100200312,"['SRR3440861_1.fastq', 'SRR3440861_2.fastq']",0,
GSE80672,SRR3440860,GSE80672,completed,2026-04-29T20:08:32.220985Z,6493.67,8697288040,"['SRR3440860_1.fastq', 'SRR3440860_2.fastq']",0,
GSE80672,SRR3440865,GSE80672,completed,2026-04-29T20:17:43.602421Z,5494.29,7804703768,"['SRR3440865_1.fastq', 'SRR3440865_2.fastq']",0,
GSE80672,SRR3440868,GSE80672,completed,2026-04-29T20:33:37.431436Z,5545.62,7936835192,"['SRR3440868_1.fastq', 'SRR3440868_2.fastq']",0,
GSE80672,SRR3440864,GSE80672,completed,2026-04-29T20:37:57.422904Z,7275.96,6992856424,"['SRR3440864_1.fastq', 'SRR3440864_2.fastq']",0,
GSE80672,SRR3440867,GSE80672,completed,2026-04-29T20:46:04.996099Z,6554.49,8923839288,"['SRR3440867_1.fastq', 'SRR3440867_2.fastq']",0,
GSE80672,SRR3440866,GSE80672,completed,2026-04-29T20:54:50.501658Z,7349.43,9250230344,"['SRR3440866_1.fastq', 'SRR3440866_2.fastq']",0,
GSE80672,SRR3440869,GSE80672,completed,2026-04-29T21:09:20.839823Z,7589.56,10395135496,"['SRR3440869_1.fastq', 'SRR3440869_2.fastq']",0,
GSE80672,SRR3440870,GSE80672,completed,2026-04-29T22:25:03.391562Z,4539.6,5512996168,"['SRR3440870_1.fastq', 'SRR3440870_2.fastq']",0,
GSE80672,SRR3440871,GSE80672,completed,2026-04-29T22:45:47.145596Z,5161.48,6472161656,"['SRR3440871_1.fastq', 'SRR3440871_2.fastq']",0,
GSE80672,SRR3440874,GSE80672,completed,2026-04-29T22:48:59.460121Z,4429.58,5462439656,"['SRR3440874_1.fastq', 'SRR3440874_2.fastq']",0,
GSE80672,SRR3440872,GSE80672,completed,2026-04-29T22:54:50.323346Z,5230.77,6550275128,"['SRR3440872_1.fastq', 'SRR3440872_2.fastq']",0,
GSE80672,SRR3440873,GSE80672,completed,2026-04-29T23:15:45.507043Z,6291.6,8597433848,"['SRR3440873_1.fastq', 'SRR3440873_2.fastq']",0,
GSE80672,SRR3440875,GSE80672,completed,2026-04-29T23:29:38.395796Z,6067.97,7979416008,"['SRR3440875_1.fastq', 'SRR3440875_2.fastq']",0,
GSE80672,SRR3440876,GSE80672,completed,2026-04-30T00:51:42.000103Z,4921.33,6659150408,"['SRR3440876_1.fastq', 'SRR3440876_2.fastq']",0,
GSE80672,SRR3440879,GSE80672,completed,2026-04-30T01:03:59.361173Z,3635.89,4801752376,"['SRR3440879_1.fastq', 'SRR3440879_2.fastq']",0,
GSE80672,SRR3440877,GSE80672,completed,2026-04-30T01:40:25.786919Z,7488.25,9141800040,"['SRR3440877_1.fastq', 'SRR3440877_2.fastq']",0,
GSE80672,SRR3440878,GSE80672,completed,2026-04-30T02:32:56.617153Z,9355.23,10801333624,"['SRR3440878_1.fastq', 'SRR3440878_2.fastq']",0,
GSE80672,SRR3440880,GSE80672,completed,2026-04-30T03:12:13.896808Z,7693.32,8370864504,"['SRR3440880_1.fastq', 'SRR3440880_2.fastq']",0,
GSE80672,SRR3440886,GSE80672,completed,2026-04-30T05:15:55.314989Z,5363.72,6920040904,"['SRR3440886_1.fastq', 'SRR3440886_2.fastq']",0,
GSE80672,SRR3440887,GSE80672,completed,2026-04-30T05:19:15.124957Z,5365.57,6742080200,"['SRR3440887_1.fastq', 'SRR3440887_2.fastq']",0,
GSE80672,SRR3440888,GSE80672,completed,2026-04-30T05:21:47.978349Z,5397.51,6298115720,"['SRR3440888_1.fastq', 'SRR3440888_2.fastq']",0,
GSE80672,SRR3440889,GSE80672,completed,2026-04-30T05:23:07.371258Z,5285.44,6653088248,"['SRR3440889_1.fastq', 'SRR3440889_2.fastq']",0,
GSE80672,SRR3440882,GSE80672,completed,2026-04-30T05:33:20.877145Z,7660.14,9260138136,"['SRR3440882_1.fastq', 'SRR3440882_2.fastq']",0,
GSE80672,SRR3440884,GSE80672,completed,2026-04-30T05:53:13.582584Z,8095.96,10353900280,"['SRR3440884_1.fastq', 'SRR3440884_2.fastq']",0,
GSE80672,SRR3440893,GSE80672,completed,2026-04-30T07:05:30.712620Z,5907.59,7616932248,"['SRR3440893_1.fastq', 'SRR3440893_2.fastq']",0,
GSE80672,SRR3440898,GSE80672,completed,2026-04-30T07:24:12.351189Z,4382.88,6043668328,"['SRR3440898_1.fastq', 'SRR3440898_2.fastq']",0,
GSE80672,SRR3440894,GSE80672,completed,2026-04-30T07:56:50.158704Z,8849.69,11735279784,"['SRR3440894_1.fastq', 'SRR3440894_2.fastq']",0,
GSE80672,SRR3440896,GSE80672,completed,2026-04-30T08:06:33.735340Z,7381.59,9940438232,"['SRR3440896_1.fastq', 'SRR3440896_2.fastq']",0,
GSE80672,SRR3440895,GSE80672,completed,2026-04-30T08:13:20.079349Z,8547.66,11329022264,"['SRR3440895_1.fastq', 'SRR3440895_2.fastq']",0,
GSE80672,SRR3440899,GSE80672,completed,2026-04-30T08:32:45.298250Z,4111.16,6216470280,"['SRR3440899_1.fastq', 'SRR3440899_2.fastq']",0,
GSE80672,SRR3440900,GSE80672,completed,2026-04-30T09:13:14.026765Z,2427.07,2947115208,"['SRR3440900_1.fastq', 'SRR3440900_2.fastq']",0,
GSE80672,SRR3440901,GSE80672,completed,2026-04-30T09:54:17.757206Z,4575.96,5898536552,"['SRR3440901_1.fastq', 'SRR3440901_2.fastq']",0,
GSE80672,SRR3440902,GSE80672,completed,2026-04-30T10:46:18.301134Z,7556.22,9366403416,"['SRR3440902_1.fastq', 'SRR3440902_2.fastq']",0,
GSE80672,SRR3440904,GSE80672,completed,2026-04-30T10:56:30.162454Z,4364.72,5877971608,"['SRR3440904_1.fastq', 'SRR3440904_2.fastq']",0,
GSE80672,SRR3440905,GSE80672,completed,2026-04-30T12:11:15.299183Z,4483.4,6586767336,"['SRR3440905_1.fastq', 'SRR3440905_2.fastq']",0,
GSE80672,SRR3440907,GSE80672,completed,2026-04-30T12:39:02.333223Z,5298.41,7230251352,"['SRR3440907_1.fastq', 'SRR3440907_2.fastq']",0,
GSE80672,SRR3440909,GSE80672,completed,2026-04-30T12:40:10.067349Z,4666.14,5567412696,"['SRR3440909_1.fastq', 'SRR3440909_2.fastq']",0,
GSE80672,SRR3440910,GSE80672,completed,2026-04-30T13:16:00.437672Z,6691.43,8891256744,"['SRR3440910_1.fastq', 'SRR3440910_2.fastq']",0,
GSE80672,SRR3440911,GSE80672,completed,2026-04-30T13:26:17.394607Z,7152.73,9301534824,"['SRR3440911_1.fastq', 'SRR3440911_2.fastq']",0,
